coin,symbol,price,1h,24h,7d,24h_volume,mkt_cap,date,price_volatility,price_momentum,price_change_abs,volume_trend,volume_momentum,volume_to_mcap_ratio,mcap_change,price_pct_change,price_1h_pct,price_24h_pct,price_7d_pct,liquidity_score,market_stability,price_efficiency
ECOMI,OMI,0.003390695541,0.001,-0.0069999999999999,-0.253,3682195.0,1972387319.0,2022-03-17,0.004733430860309973,-0.4733430860309973,1.612595400000017e-05,0.06914709982349265,6.914709982349265,0.18668721728888787,-0.00232487921332325,-0.4733430860309973,0.001,-0.0069999999999999,-0.253,0.0004744623212417674,0.9952888689527759,1085970402.0827625
EOS,EOS,2.06,0.019,0.032,0.048,337828464.0,2019196307.0,2022-03-16,0.0,60654.49638844469,2.056609304459,0.0,9074.648925437137,16.730838048229455,0.0,60654.49638844469,0.019,0.032,0.048,0.04353025225741191,1.0,163994400.0
EOS,EOS,2.09,0.006,0.012,0.009,228300347.0,2061422334.0,2022-03-17,0.014563106796116498,1.4563106796116498,0.029999999999999805,-0.324212222093873,-32.4212222093873,11.074894418020795,0.020912294091274708,1.4563106796116498,0.006,0.012,0.009,0.02941721244472956,0.9856459330143541,109234615.7894737
Electroneum,ETN,0.005086662997,0.017,0.026,-0.017,176858.0,89440714.0,2022-03-16,0.0,-99.75661899535885,2.084913337003,0.0,-99.92253275024588,0.1977376880063815,0.0,-99.75661899535885,0.017,0.026,-0.017,2.2788705435257093e-05,1.0,34768963.48437215
Electroneum,ETN,0.005214209583,0.006,0.025,-0.05,189537.0,93414016.0,2022-03-17,0.02507470734255901,2.507470734255901,0.00012754658599999948,0.07169028259959975,7.169028259959975,0.20289995882416617,0.04442386271648058,2.507470734255901,0.006,0.025,-0.05,2.442243416798971e-05,0.9755386537557212,36350092.37410624
Ellipsis,EPS,0.164725,0.0139999999999999,0.036,0.042,8159278.0,102630468.0,2022-03-16,0.0,3059.155714359018,0.159510790417,0.0,4204.847074713644,7.950151800925238,0.0,3059.155714359018,0.0139999999999999,0.036,0.042,0.0010513484428545706,1.0,49532724.237365305
Ellipsis,EPS,0.166502,-0.001,0.012,-0.0289999999999999,5645716.0,104379795.0,2022-03-17,0.010787676430414228,1.0787676430414228,0.0017770000000000008,-0.3080618162538401,-30.80618162538401,5.408820739684342,0.01704490911997003,1.0787676430414228,-0.001,0.012,-0.0289999999999999,0.0007274681320331449,0.9893274555260598,33907796.903340496
Elrond,EGLD,162.55,0.025,0.049,0.2289999999999999,318813970.0,3550487729.0,2022-03-16,0.0,97526.45493747824,162.383498,0.0,5547.0068632570255,8.979441539706276,0.0,97526.45493747824,0.025,0.049,0.2289999999999999,0.041080175343919376,1.0,1961328.6373423561
Elrond,EGLD,159.18,-0.003,-0.02,0.121,163087133.0,3510358610.0,2022-03-17,0.020732082436173527,-2.0732082436173527,3.3700000000000045,-0.48845675426330915,-48.845675426330914,4.645882404589997,-0.01130242436052653,-2.0732082436173527,-0.003,-0.02,0.121,0.021014286230860896,0.979689006750241,1024545.3763035557
Energy Web Token,EWT,4.91,0.015,-0.009,0.042,2224285.0,205388247.0,2022-03-16,0.0,-96.91544163839679,154.27,0.0,-98.63613703970134,1.0829660569623538,0.0,-96.91544163839679,0.015,-0.009,0.042,0.0002866060662738515,1.0,453011.2016293279
Energy Web Token,EWT,5.03,-0.0,0.025,-0.02,1278646.0,211101992.0,2022-03-17,0.024439918533604832,2.443991853360483,0.1200000000000001,-0.42514291109277813,-42.51429110927781,0.6057005847675754,0.027819240309305604,2.443991853360483,-0.0,0.025,-0.02,0.00016475752892133657,0.9761431411530815,254203.97614314113
Enjin Coin,ENJ,1.4,0.018,0.05,0.046,133821819.0,1300650179.0,2022-03-16,0.0,-72.16699801192843,3.6300000000000003,0.0,10365.900569821513,10.288840240108867,0.0,-72.16699801192843,0.018,0.05,0.046,0.01724335915820201,1.0,95587013.57142858
Enjin Coin,ENJ,1.42,0.004,0.017,0.021,113142084.0,1330338268.0,2022-03-17,0.014285714285714235,1.4285714285714235,0.020000000000000018,-0.15453186299911226,-15.453186299911225,8.504760535085202,0.022825575607751558,1.4285714285714235,0.004,0.017,0.021,0.014578710743122251,0.9859154929577465,79677523.94366197
Enzyme,MLN,53.93,0.02,0.02,0.046,7197240.0,78254927.0,2022-03-16,0.0,3697.8873239436625,52.51,0.0,-93.6387595618267,9.197171700128223,0.0,3697.8873239436625,0.02,0.02,0.046,0.0009273868431558074,1.0,133455.2197292787
Enzyme,MLN,54.27,0.005,0.006,0.033,5114354.0,78897484.0,2022-03-17,0.006304468755794712,0.6304468755794712,0.3400000000000034,-0.28940065914155977,-28.940065914155976,6.482277685813149,0.008211074045216371,0.6304468755794712,0.005,0.006,0.033,0.0006590004794673063,0.993735028560899,94239.06393956144
Ergo,ERG,3.26,0.006,0.004,0.0819999999999999,945449.0,168320273.0,2022-03-16,0.0,-93.99299797309749,51.010000000000005,0.0,-81.51381386583721,0.5616964511458462,0.0,-93.99299797309749,0.006,0.004,0.0819999999999999,0.00012182405525935149,1.0,290015.03067484667
Ergo,ERG,3.26,-0.006,0.002,0.004,1480738.0,170208459.0,2022-03-17,0.0,0.0,0.0,0.5661743785227971,56.61743785227971,0.8699555878124718,0.011217816881748943,0.0,-0.006,0.002,0.004,0.0001907977140349417,1.0,454214.1104294479
Escoin Token,ELG,3.37,0.024,0.021,0.051,685965.0,228752259.0,2022-03-16,0.0,3.3742331288343586,0.11000000000000032,0.0,-53.67411385403764,0.29987244847273836,0.0,3.3742331288343586,0.024,0.021,0.051,8.838873177292593e-05,1.0,203550.44510385755
Escoin Token,ELG,3.31,0.005,-0.015,0.017,724098.0,228752259.0,2022-03-17,0.017804154302670683,-1.7804154302670683,0.06000000000000005,0.05559029979663688,5.559029979663688,0.3165424477840894,0.0,-1.7804154302670683,0.005,-0.015,0.017,9.33022878708274e-05,0.9825072886297377,218760.7250755287
Ethereum,ETH,2744.41,0.024,0.034,0.065,19748695312.0,327104429349.0,2022-03-16,0.0,82812.68882175226,2741.1,0.0,2727251.17511718,6.03742827674442,0.0,82812.68882175226,0.024,0.034,0.065,2.5446810446562256,1.0,7195971.196723522
Ethereum,ETH,2824.42,0.004,0.0289999999999999,0.034,13640408875.0,339077214308.0,2022-03-17,0.029153807193531556,2.9153807193531556,80.01000000000022,-0.3093007583791315,-30.93007583791315,4.022803154979846,0.03660233211402275,2.9153807193531556,0.004,0.0289999999999999,0.034,1.7576092677110542,0.9716720601043755,4829454.852677718
Ethereum Classic,ETC,26.93,0.0279999999999999,0.031,0.01,315618129.0,3573077723.0,2022-03-16,0.0,-99.04652990702516,2797.4900000000002,0.0,-97.68615345850475,8.833228758735288,0.0,-99.04652990702516,0.0279999999999999,0.031,0.01,0.04066838125393239,1.0,11719945.376903081
Ethereum Classic,ETC,27.11,0.004,0.006,-0.036,254873416.0,3623500485.0,2022-03-17,0.0066839955440030074,0.6683995544003007,0.17999999999999972,-0.1924626864510689,-19.24626864510689,7.033900424605573,0.014111857034462938,0.6683995544003007,0.004,0.006,-0.036,0.032841235344184275,0.9933603836222795,9401453.92843969
Ethereum Name Service,ENS,14.05,0.04,0.043,0.016,39284120.0,326307175.0,2022-03-16,0.0,-48.174105496126884,13.059999999999999,0.0,-84.58681151744754,12.038999755368541,0.0,-48.174105496126884,0.04,0.043,0.016,0.005061881503597756,1.0,2796022.7758007115
Ethereum Name Service,ENS,15.1,-0.003,0.075,0.0289999999999999,130802509.0,350492086.0,2022-03-17,0.07473309608540912,7.473309608540912,1.049999999999999,2.3296535343034286,232.96535343034287,37.31967545766497,0.07411700646790864,7.473309608540912,-0.003,0.075,0.0289999999999999,0.016854311638679422,0.9304635761589405,8662417.814569537
Euro Tether,EURT,1.1,0.004,0.008,0.012,25282592.0,226370344.0,2022-03-16,0.0,-92.71523178807946,14.0,0.0,-80.67117198799298,11.168685594257877,0.0,-92.71523178807946,0.004,0.008,0.012,0.0032577409092480274,1.0,22984174.545454543
Euro Tether,EURT,1.11,-0.0,0.006,0.003,14717552.0,228389194.0,2022-03-17,0.009090909090909038,0.9090909090909038,0.010000000000000009,-0.4178780403528246,-41.78780403528246,6.44406670133439,0.008918350188132473,0.9090909090909038,-0.0,0.006,0.003,0.0018964025221142326,0.9909909909909911,13259055.855855854
EverRise,RISE,0.000950733762,0.013,0.081,0.03,423218.0,66340451.0,2022-03-16,0.0,-99.91434830972973,1.109049266238,0.0,-97.1243994925243,0.6379486325771285,0.0,-99.91434830972973,0.013,0.081,0.03,5.453296054969885e-05,1.0,445148807.0747613
Everdome,DOME,0.042328407322,-0.004,0.09,-0.07,44769576.0,363656510.0,2022-03-16,0.0,4352.183041544285,0.04137767356,0.0,10478.372375466071,12.310951342518246,0.0,4352.183041544285,-0.004,0.09,-0.07,0.005768699634313153,1.0,1057672112.7121457
Everdome,DOME,0.047881406153,-0.025,0.131,0.038,59460882.0,407661797.0,2022-03-17,0.1311884661465601,13.118846614656011,0.005552998831000001,0.32815378908212134,32.81537890821213,14.58583620971479,0.12100783511341517,13.118846614656011,-0.025,0.131,0.038,0.007661720277389662,0.8840259867628787,1241836587.0458984
Everipedia,IQ,0.009006140462,0.0069999999999999,0.031,0.022,3388475.0,89718345.0,2022-03-16,0.0,-81.19073522356084,0.038875265691,0.0,-94.30133747427426,3.7767916918217783,0.0,-81.19073522356084,0.0069999999999999,0.031,0.022,0.0004366155822735346,1.0,376240523.2626717
Everipedia,IQ,0.008982625251,-0.005,-0.004,-0.005,2844319.0,90044377.0,2022-03-17,0.002611019792464808,-0.2611019792464808,2.3515211000000452e-05,-0.16059023602062872,-16.059023602062872,3.1587969118826815,0.003633950225006899,-0.2611019792464808,-0.005,-0.004,-0.005,0.00036649938286594343,0.997395779877818,316646739.73606473
Everscale,EVER,0.191627,-0.011,-0.009,0.001,6416.99,261949792.0,2022-03-16,0.0,2033.3072976485014,0.182644374749,0.0,-99.77439274568007,0.002449702269662424,0.0,2033.3072976485014,-0.011,-0.009,0.001,8.268491947833313e-07,1.0,33486.878153913596
Everscale,EVER,0.19269,0.0,-0.0139999999999999,-0.011,14939.44,258439550.0,2022-03-17,0.005547234992981265,0.5547234992981265,0.0010630000000000084,1.3281071031745415,132.81071031745415,0.005780632260039146,-0.013400438203058362,0.5547234992981265,0.0,-0.0139999999999999,-0.011,1.924993483629224e-06,0.9944833670662722,77530.95645856038
FEG Token,FEG,3.708e-09,0.017,0.009,0.024,1093047.0,151073649.0,2022-03-16,0.0,-99.99999807566557,0.192689996292,0.0,7216.519226958975,0.7235192948837821,0.0,-99.99999807566557,0.017,0.009,0.024,0.00014084251834743953,1.0,294780744336569.56
FEG Token,FEG,3.712e-09,-0.012,0.005,0.001,596220.0,152507971.0,2022-03-17,0.0010787486515642097,0.10787486515642097,3.999999999999986e-12,-0.45453397703849885,-45.45339770384989,0.3909435002580947,0.009494190479240938,0.10787486515642097,-0.012,0.005,0.001,7.68248083468601e-05,0.9989224137931034,160619612068965.53
FEG Token BSC,FEG,3.984e-09,0.0279999999999999,0.0,0.05,505356.0,166612893.0,2022-03-16,0.0,7.3275862068965525,2.720000000000003e-10,0.0,-15.240012076079301,0.30331146101640527,0.0,7.3275862068965525,0.0279999999999999,0.0,0.05,6.511669827737385e-05,1.0,126846385542168.67
FEG Token BSC,FEG,3.893e-09,0.025,-0.023,-0.013,270143.0,163269693.0,2022-03-17,0.022841365461847563,-2.2841365461847563,9.100000000000062e-11,-0.4654402045290844,-46.54402045290844,0.16545814170177928,-0.02006567402920012,-2.2841365461847563,0.025,-0.023,-0.013,3.480876891289428e-05,0.9776687116564415,69391985615206.79
FLEX Coin,FLEX,3.97,0.002,0.006,-0.002,1326196326.0,311600507.0,2022-03-16,0.0,101977908967.55717,3.969999996107,0.0,490823.8166452583,425.6078845211892,0.0,101977908967.55717,0.002,0.006,-0.002,0.1708845368744088,1.0,334054490.1763224
FLEX Coin,FLEX,3.95,-0.0,-0.001,0.006,1321112348.0,311501806.0,2022-03-17,0.005037783375314908,-0.5037783375314908,0.020000000000000018,-0.0038335033059049284,-0.38335033059049284,424.1106544338944,-0.0003167549403249037,-0.5037783375314908,-0.0,-0.001,0.006,0.1702294504373727,0.9949874686716791,334458822.278481
FTX Token,FTT,42.37,0.02,0.024,0.045,91093038.0,5803217982.0,2022-03-16,0.0,972.6582278481011,38.419999999999995,0.0,-93.10482275501371,1.5696987134128988,0.0,972.6582278481011,0.02,0.024,0.045,0.011737622330822928,1.0,2149941.892848714
FTX Token,FTT,43.02,0.001,0.016,0.004,63018114.0,5917599044.0,2022-03-17,0.015341043190937098,1.5341043190937098,0.6500000000000057,-0.3082005454686888,-30.82005454686888,1.0649270680800116,0.019709937202906813,1.5341043190937098,0.001,0.016,0.004,0.008120080725957837,0.9848907484890748,1464856.2064156206
FUNToken,FUN,0.010933267139,0.012,-0.004,-0.011,853332.0,115804492.0,2022-03-16,0.0,-99.97458561799397,43.009066732861,0.0,-98.64589409959174,0.7368729703507529,0.0,-99.97458561799397,0.012,-0.004,-0.011,0.00010995449222810846,1.0,78049131.07410353
FUNToken,FUN,0.011072744983,-0.0069999999999999,0.012,-0.012,840985.0,117522843.0,2022-03-17,0.012757197114709573,1.2757197114709573,0.00013947784399999906,-0.014469163233067572,-1.4469163233067572,0.7155927975636192,0.01483837949913025,1.2757197114709573,-0.0069999999999999,0.012,-0.012,0.00010836354273185091,0.9874034989323659,75950904.79290956
Fantom,FTM,1.22,0.043,0.022,-0.079,1173101401.0,3072929159.0,2022-03-16,0.0,10918.044774561931,1.208927255017,0.0,139391.35846656005,38.17534802467602,0.0,10918.044774561931,0.043,0.022,-0.079,0.15115777783915013,1.0,961558525.409836
Fantom,FTM,1.22,-0.003,0.001,-0.107,662240690.0,3103751456.0,2022-03-17,0.0,0.0,0.0,-0.43547873232827206,-43.54787323282721,21.336782258121637,0.010030266044281477,0.0,-0.003,0.001,-0.107,0.08533178036419845,1.0,542820237.704918
Fei USD,FEI,1.0,0.001,0.0,0.003,10254055.0,557210659.0,2022-03-16,0.0,-18.032786885245898,0.21999999999999997,0.0,-98.4516120566376,1.8402474601621002,0.0,-18.032786885245898,0.001,0.0,0.003,0.001321266999015737,1.0,10254055.0
Fei USD,FEI,1.0,0.002,0.003,0.009,6008234.0,560856126.0,2022-03-17,0.0,0.0,0.0,-0.4140626318076117,-41.40626318076117,1.0712611882926997,0.006542349721992746,0.0,0.002,0.003,0.009,0.0007741797080827357,1.0,6008234.0
Fetch.ai,FET,0.327851,0.022,0.0069999999999999,0.024,21546674.0,224454559.0,2022-03-16,0.0,-67.2149,0.672149,0.0,258.6190884043464,9.599570664100433,0.0,-67.2149,0.022,0.0069999999999999,0.024,0.0027763562117377374,1.0,65720934.20486745
Fetch.ai,FET,0.333007,0.01,0.016,-0.06,18218920.0,229348461.0,2022-03-17,0.015726656316436438,1.5726656316436438,0.005155999999999994,-0.15444397590087455,-15.444397590087455,7.943772511296686,0.021803531288486777,1.5726656316436438,0.01,0.016,-0.06,0.002347564719879871,0.9845168419883066,54710321.40465516
Filecoin,FIL,17.27,0.016,0.01,-0.0409999999999999,264401106.0,3052322720.0,2022-03-16,0.0,5086.077169548988,16.936993,0.0,1351.2446731200314,8.662291974159272,0.0,5086.077169548988,0.016,0.01,-0.0409999999999999,0.03406890794530181,1.0,15309849.797336422
Filecoin,FIL,17.67,0.002,0.024,-0.062,194035869.0,3150729995.0,2022-03-17,0.023161551823972282,2.316155182397228,0.40000000000000213,-0.2661306454595541,-26.61306454595541,6.15844167249882,0.03224012793771691,2.316155182397228,0.002,0.024,-0.062,0.025002127483716507,0.9773627617430672,10981090.49235993
Floki Inu,FLOKI,2.8340322e-05,0.04,0.042,-0.037,6481180.0,257703958.0,2022-03-16,0.0,-99.99983961334465,17.669971659678,0.0,-96.65980314186136,2.514971073901783,0.0,-99.99983961334465,0.04,0.042,-0.037,0.0008351202766789152,1.0,228691120728.97406
Floki Inu,FLOKI,2.8878952e-05,0.0,0.019,-0.095,7318364.0,264302676.0,2022-03-17,0.019005782644248015,1.9005782644248015,5.386300000000006e-07,0.12917153975047757,12.917153975047757,2.7689329940798633,0.025605807730745056,1.9005782644248015,0.0,0.019,-0.095,0.0009429940486943754,0.981348699911271,253415151630.1561
Flow,FLOW,5.43,0.017,0.023,-0.053,57457444.0,1923544184.0,2022-03-16,0.0,18802521.36936271,5.429971121047999,0.0,685.1132302246787,2.987061304748277,0.0,18802521.36936271,0.017,0.023,-0.053,0.00740357103653089,1.0,10581481.399631677
Flow,FLOW,5.72,0.01,0.052,-0.053,118680955.0,2031100138.0,2022-03-17,0.05340699815837935,5.340699815837935,0.29000000000000004,1.065545327773369,106.5545327773369,5.843185807513347,0.0559155099709423,5.340699815837935,0.01,0.052,-0.053,0.01529241156334462,0.9493006993006993,20748418.706293706
Flux,FLUX,1.43,0.016,0.022,0.087,15489371.0,330216558.0,2022-03-16,0.0,-75.0,4.29,0.0,-86.94873073780035,4.690670599261712,0.0,-75.0,0.016,0.022,0.087,0.0019958538098158616,1.0,10831727.972027972
Flux,FLUX,1.43,0.002,0.003,0.044,11148974.0,328526106.0,2022-03-17,0.0,0.0,0.0,-0.28021776997916825,-28.021776997916824,3.393634111987435,-0.005119222398290546,0.0,0.002,0.003,0.044,0.0014365801060248337,1.0,7796485.314685315
Frax,FRAX,0.998392,-0.002,0.001,-0.0,18194194.0,2866968260.0,2022-03-16,0.0,-30.182377622377622,0.431608,0.0,63.19164436117619,0.634614420181966,0.0,-30.182377622377622,-0.002,0.001,-0.0,0.0023443786975874546,1.0,18223497.38379314
Frax,FRAX,0.999541,0.001,-0.0,-0.001,15926230.0,2873694989.0,2022-03-17,0.0011508505677129133,0.11508505677129133,0.0011490000000000666,-0.12465317232519346,-12.465317232519347,0.5542073901705926,0.002346286526381025,0.11508505677129133,0.001,-0.0,-0.001,0.0020521444558015732,0.9988504723668163,15933543.496464876
Frax Share,FXS,17.92,0.006,-0.011,0.006,4834916.0,1031430071.0,2022-03-16,0.0,1692.8229057137225,16.920459,0.0,-69.64180474600705,0.46875848745736254,0.0,1692.8229057137225,0.006,-0.011,0.006,0.0006229940207862324,1.0,269805.58035714284
Frax Share,FXS,17.71,0.002,-0.01,-0.012,3134769.0,1023317870.0,2022-03-17,0.01171875,-1.171875,0.21000000000000085,-0.35163940800626114,-35.163940800626115,0.3063338471749741,-0.007865003385188252,-1.171875,0.002,-0.01,-0.012,0.00040392477212552135,0.9884169884169884,177005.5900621118
Function X,FX,0.488809,0.019,0.005,-0.005,2065790.0,228173732.0,2022-03-16,0.0,-97.23992659514398,17.221191,0.0,-34.1007264012117,0.9053583784131646,0.0,-97.23992659514398,0.019,0.005,-0.005,0.0002661834907162795,1.0,4226170.140075162
Function X,FX,0.490287,-0.008,0.003,-0.025,2789713.0,230355668.0,2022-03-17,0.0030236759143140723,0.30236759143140723,0.0014779999999999793,0.3504339744117262,35.043397441172615,1.211045955248646,0.009562608197160927,0.30236759143140723,-0.008,0.003,-0.025,0.0003594632292907721,0.9969854391407483,5689959.14637753
GMX,GMX,22.78,0.0279999999999999,0.038,-0.062,3864455.0,168867621.0,2022-03-16,0.0,4546.2582120268335,22.289713000000003,0.0,38.5251816226257,2.28845232562375,0.0,4546.2582120268335,0.0279999999999999,0.038,-0.062,0.0004979470912415975,1.0,169642.44951712026
GMX,GMX,25.47,0.003,0.119,0.0139999999999999,3169278.0,190389663.0,2022-03-17,0.11808604038630377,11.808604038630378,2.6899999999999977,-0.17989004917899165,-17.989004917899166,1.6646271389219276,0.12744919287990686,11.808604038630378,0.003,0.119,0.0139999999999999,0.00040837136450961074,0.8943855516293678,124431.80212014135
GPEX,GPX,3.83,0.006,0.002,-0.072,179427.0,144648026.0,2022-03-16,0.0,-84.96270121711818,21.64,0.0,-94.33855281865459,0.12404386355054718,0.0,-84.96270121711818,0.006,0.002,-0.072,2.3119729105451124e-05,1.0,46847.78067885117
GPEX,GPX,3.77,-0.002,-0.017,-0.061,166864.0,144310185.0,2022-03-17,0.015665796344647487,-1.5665796344647487,0.06000000000000005,-0.07001733295434909,-7.001733295434908,0.11562870631757559,-0.002335607400546169,-1.5665796344647487,-0.002,-0.017,-0.061,2.1500947334860396e-05,0.9845758354755786,44261.00795755968
GXChain,GXC,1.64,0.021,-0.008,-0.019,11166637.0,122187268.0,2022-03-16,0.0,-56.49867374005305,2.13,0.0,6592.058802377985,9.138953004497981,0.0,-56.49867374005305,0.021,-0.008,-0.019,0.0014388560387171797,1.0,6808925.0
GXChain,GXC,1.62,-0.006,-0.01,-0.046,11044304.0,122034911.0,2022-03-17,0.012195121951219412,-1.2195121951219412,0.019999999999999796,-0.01095522313477193,-1.095522313477193,9.050118453398962,-0.0012469138764932275,-1.2195121951219412,-0.006,-0.01,-0.046,0.001423093049754219,0.9879518072289156,6817471.604938271
Gains Farm,GFARM2,2267.65,0.013,0.033,0.036,133497.0,81067367.0,2022-03-16,0.0,139878.39506172837,2266.03,0.0,-98.79125927718034,0.16467415304113675,0.0,139878.39506172837,0.013,0.033,0.036,1.7201505215995412e-05,1.0,58.87019601790399
Gains Farm,GFARM2,2330.78,-0.0,0.03,0.102,138508.0,83519135.0,2022-03-17,0.02783939320441875,2.783939320441875,63.13000000000011,0.037536424039491534,3.7536424039491534,0.16583984017554781,0.030243587410455852,2.783939320441875,-0.0,0.03,0.102,1.784718820990054e-05,0.9729146465989925,59.4256000137293
Gala,GALA,0.227781,0.026,0.047,0.037,551763058.0,1714837250.0,2022-03-16,0.0,-99.99022726297633,2330.552219,0.0,398261.8693505068,32.17582648149263,0.0,-99.99022726297633,0.026,0.047,0.037,0.07109639257946306,1.0,2422340133.7249374
Gala,GALA,0.230194,-0.001,0.01,-0.0139999999999999,598834885.0,1738051630.0,2022-03-17,0.010593508677194219,1.0593508677194219,0.0024129999999999985,0.08531166832847292,8.531166832847292,34.45437837770101,0.013537366301087816,1.0593508677194219,-0.001,0.01,-0.0139999999999999,0.07716174444255311,0.989517537381513,2601435680.339192
GateToken,GT,6.52,0.012,0.031,-0.005,7695401.0,979761512.0,2022-03-16,0.0,2732.3935463131097,6.289806,0.0,-98.71493775784288,0.78543613989197,0.0,2732.3935463131097,0.012,0.031,-0.005,0.0009915764432210186,1.0,1180276.226993865
GateToken,GT,6.32,-0.004,-0.031,-0.05,6795778.0,959114001.0,2022-03-17,0.030674846625766805,-3.0674846625766805,0.1999999999999993,-0.11690397940276276,-11.690397940276275,0.7085474711988903,-0.021074017245127252,-3.0674846625766805,-0.004,-0.031,-0.05,0.0008756572111264438,0.9702380952380955,1075281.329113924
Gemini Dollar,GUSD,1.0,0.003,0.001,0.001,3181078.0,355825684.0,2022-03-16,0.0,-84.17721518987342,5.32,0.0,-53.19037790816592,0.8939989840643432,0.0,-84.17721518987342,0.003,0.001,0.001,0.000409891831348182,1.0,3181078.0
Gemini Dollar,GUSD,0.999103,-0.001,-0.002,-0.001,2599754.0,370970338.0,2022-03-17,0.0008970000000000367,-0.08970000000000367,0.0008970000000000367,-0.18274434012620877,-18.274434012620876,0.7007983479261353,0.04256200347808514,-0.08970000000000367,-0.001,-0.002,-0.001,0.00033498641910533524,0.9991038038879124,2602088.0730014825
Gitcoin,GTC,5.67,0.04,0.06,-0.005,13047215.0,80324424.0,2022-03-16,0.0,467.50905562289375,4.670897,0.0,401.86344554138583,16.243147912271365,0.0,467.50905562289375,0.04,0.06,-0.005,0.0016811743850177426,1.0,2301096.1199294534
Gitcoin,GTC,5.65,0.004,-0.003,-0.102,7848894.0,80282760.0,2022-03-17,0.003527336860670083,-0.3527336860670083,0.019999999999999574,-0.3984238015545847,-39.84238015545847,9.776562240760034,-0.0005186965299620594,-0.3527336860670083,0.004,-0.003,-0.102,0.0010113544954627827,0.9964850615114237,1389184.7787610618
Gnosis,GNO,298.83,0.021,0.025,-0.003,2883611.0,553256284.0,2022-03-16,0.0,5189.026548672566,293.18,0.0,-63.26092567946515,0.5212070939622622,0.0,5189.026548672566,0.021,0.025,-0.003,0.0003715622797321419,1.0,9649.670381153164
Gnosis,GNO,306.2,0.001,0.025,-0.025,1192417.0,571602114.0,2022-03-17,0.02466285178864247,2.466285178864247,7.3700000000000045,-0.5864847928517404,-58.64847928517404,0.2086096203626007,0.03315973181065579,2.466285178864247,0.001,0.025,-0.025,0.00015364665307191622,0.9759307642064009,3894.2423252775966
Golem,GLM,0.465346,0.016,0.022,-0.085,15905189.0,464458665.0,2022-03-16,0.0,-99.8480254735467,305.734654,0.0,1233.8613085858387,3.4244573734026473,0.0,-99.8480254735467,0.016,0.022,-0.085,0.0020494332572634053,1.0,34179275.20597577
Golem,GLM,0.466554,0.001,0.003,-0.088,12086033.0,466317264.0,2022-03-17,0.0025959178761609802,0.259591787616098,0.0012080000000000424,-0.24012012683407913,-24.012012683407914,2.5918047503383876,0.004001645657746522,0.259591787616098,0.001,0.003,-0.088,0.0015573230835913368,0.9974108034654081,25904896.324969884
GuildFi,GF,1.54,0.005,0.0069999999999999,0.0409999999999999,7298293.0,66370610.0,2022-03-16,0.0,230.0796906681756,1.0734460000000001,0.0,-39.61382531389746,10.996272295824914,0.0,230.0796906681756,0.005,0.0069999999999999,0.0409999999999999,0.0009404078376844633,1.0,4739151.298701298
GuildFi,GF,1.58,0.001,0.031,0.019,4047040.0,68575496.0,2022-03-17,0.025974025974025983,2.5974025974025983,0.040000000000000036,-0.44548129268035686,-44.54812926803569,5.901583271085637,0.03322081867260218,2.5974025974025983,0.001,0.031,0.019,0.0005214737385060493,0.9746835443037974,2561417.7215189873
HUNT,HUNT,0.769839,0.005,0.044,-0.032,72974143.0,83873286.0,2022-03-16,0.0,-51.276012658227856,0.810161,0.0,1703.1485480746421,87.0052271470561,0.0,-51.276012658227856,0.005,0.044,-0.032,0.009402946144462385,1.0,94791434.31288879
HUNT,HUNT,0.821299,-0.001,0.069,0.006,104480496.0,89930148.0,2022-03-17,0.0668451455434187,6.684514554341869,0.05145999999999995,0.4317468037959693,43.17468037959693,116.17961086864885,0.07221443547591533,6.684514554341869,-0.001,0.069,0.006,0.013462638088599651,0.9373431600428104,127213713.88495542
HUSD,HUSD,0.999103,0.0,0.001,0.0,43235094.0,310668205.0,2022-03-16,0.0,21.649119261073004,0.17780399999999996,0.0,-58.61898090529738,13.916806838987593,0.0,21.649119261073004,0.0,0.001,0.0,0.005570976838094129,1.0,43273910.69789601
HUSD,HUSD,0.999448,-0.001,0.0,-0.0,21491124.0,321832852.0,2022-03-17,0.00034530974283941696,0.034530974283941696,0.0003450000000000397,-0.5029240829220818,-50.29240829220818,6.677728475028398,0.03593752698316832,0.034530974283941696,-0.001,0.0,-0.0,0.0027691984208154806,0.999654809454819,21502993.652496178
Handshake,HNS,0.156275,0.019,-0.054,-0.108,197146.0,73747459.0,2022-03-16,0.0,-84.36386885560829,0.843173,0.0,-99.08266314967985,0.26732582067675037,0.0,-84.36386885560829,0.019,-0.054,-0.108,2.5402877572624343e-05,1.0,1261532.5547912335
Handshake,HNS,0.155984,-0.004,-0.001,-0.168,171651.0,74049207.0,2022-03-17,0.0018621020636697683,-0.18621020636697683,0.0002909999999999857,-0.1293204021385166,-12.932040213851659,0.231806668773644,0.004091639279395265,-0.18621020636697683,-0.004,-0.001,-0.168,2.2117767229457055e-05,0.9981413589157289,1100439.7886962765
Harmony,ONE,0.127445,0.025,0.017,-0.012,75144435.0,1499937034.0,2022-03-16,0.0,-18.29610729305571,0.02853900000000001,0.0,43677.45250537428,5.00983929969423,0.0,-18.29610729305571,0.025,0.017,-0.012,0.009682595044124798,1.0,589622464.5925694
